model	k_fold	train-spearman_corr	train-spearman_pvalue	train-pearson_corr	train-pearson_pvalue	train-f1_score	train-f1_scores_label1	train-f1_scores_label0	train-recall_label1	train-recall_label0	train-precision_label1	train-precision_label0	test-spearman_corr	test-spearman_pvalue	test-pearson_corr	test-pearson_pvalue	test-f1_score	test-f1_scores_label1	test-f1_scores_label0	test-recall_label1	test-recall_label0	test-precision_label1	test-precision_label0	test.iov-spearman_corr	test.iov-spearman_pvalue	test.iov-pearson_corr	test.iov-pearson_pvalue	test.iov-f1_score	test.iov-f1_scores_label1	test.iov-f1_scores_label0	test.iov-recall_label1	test.iov-recall_label0	test.iov-precision_label1	test.iov-precision_label0	test.oov-spearman_corr	test.oov-spearman_pvalue	test.oov-pearson_corr	test.oov-pearson_pvalue	test.oov-f1_score	test.oov-f1_scores_label1	test.oov-f1_scores_label0	test.oov-recall_label1	test.oov-recall_label0	test.oov-precision_label1	test.oov-precision_label0	dev-spearman_corr	dev-spearman_pvalue	dev-pearson_corr	dev-pearson_pvalue	dev-f1_score	dev-f1_scores_label1	dev-f1_scores_label0	dev-recall_label1	dev-recall_label0	dev-precision_label1	dev-precision_label0	dev.iov-spearman_corr	dev.iov-spearman_pvalue	dev.iov-pearson_corr	dev.iov-pearson_pvalue	dev.iov-f1_score	dev.iov-f1_scores_label1	dev.iov-f1_scores_label0	dev.iov-recall_label1	dev.iov-recall_label0	dev.iov-precision_label1	dev.iov-precision_label0	dev.oov-spearman_corr	dev.oov-spearman_pvalue	dev.oov-pearson_corr	dev.oov-pearson_pvalue	dev.oov-f1_score	dev.oov-f1_scores_label1	dev.oov-f1_scores_label0	dev.oov-recall_label1	dev.oov-recall_label0	dev.oov-precision_label1	dev.oov-precision_label0	thr
all-MiniLM-L12-v2	9	0.545	0.0	0.536	0.0	0.6836852774498251	0.6296406296406296	0.7099325424517329	0.8459696727853152	0.5914728682170542	0.5014191106906338	0.8877254217568353	0.395	0.0	0.414	0.0	0.5669736367068644	0.46537396121883656	0.5970772442588727	0.875	0.44135802469135804	0.3169811320754717	0.9225806451612903	0.483	0.0	0.501	0.0	0.6791656901804546	0.6096256684491979	0.7091633466135457	0.8636363636363636	0.5816993464052288	0.47107438016528924	0.9081632653061225	0.338	0.0	0.394	0.0	0.44930519814719505	0.31034482758620696	0.47368421052631576	0.9	0.3157894736842105	0.1875	0.9473684210526315	0.421	0.0	0.469	0.0	0.5801852234025718	0.4112676056338028	0.6193078324225866	0.8588235294117647	0.46321525885558584	0.27037037037037037	0.9340659340659341	0.573	0.0	0.594	0.0	0.6832867969684883	0.608695652173913	0.7142857142857143	0.875	0.5844155844155844	0.4666666666666667	0.9183673469387755	0.27	0.0	0.345	0.0	0.508217578393017	0.19883040935672514	0.5387205387205387	0.8095238095238095	0.3755868544600939	0.11333333333333333	0.9523809523809523	0.505
all-MiniLM-L12-v2_mask	9	0.701	0.0	0.701	0.0	0.7820793903391978	0.609979633401222	0.8656611715187653	0.47805267358339987	0.9565891472868217	0.8424753867791842	0.7905188981422165	0.576	0.0	0.599	0.0	0.8045303338656581	0.49295774647887325	0.8968481375358166	0.3645833333333333	0.9660493827160493	0.7608695652173914	0.8368983957219251	0.669	0.0	0.675	0.0	0.7679946459506483	0.5360824742268041	0.8680351906158358	0.3939393939393939	0.9673202614379085	0.8387096774193549	0.7872340425531915	0.427	0.0	0.471	0.0	0.8461056064216731	0.4	0.9243697478991597	0.3	0.9649122807017544	0.6	0.8870967741935484	0.576	0.0	0.629	0.0	0.862903618097109	0.609271523178808	0.9216467463479416	0.5411764705882353	0.9455040871934605	0.696969696969697	0.8989637305699482	0.755	0.0	0.738	0.0	0.8190367428547451	0.6542056074766355	0.8875379939209727	0.546875	0.948051948051948	0.813953488372093	0.8342857142857143	0.318	0.0	0.457	0.0	0.9078979196903725	0.5	0.9481132075471698	0.5238095238095238	0.9436619718309859	0.4782608695652174	0.95260663507109	0.505
multi-qa-distilbert-cos-v1	9	0.562	0.0	0.551	0.0	0.6654513275813951	0.6309557372427403	0.6822044185481914	0.8930566640063847	0.5445736434108527	0.48779424585876197	0.9129304743339831	0.368	0.0	0.408	0.0	0.5720662534033008	0.467966573816156	0.6029106029106029	0.875	0.44753086419753085	0.3193916349809886	0.9235668789808917	0.458	0.0	0.483	0.0	0.6699780203658732	0.6031746031746033	0.6987951807228915	0.8636363636363636	0.5686274509803921	0.4634146341463415	0.90625	0.289	0.0	0.352	0.0	0.4727831431079894	0.3176470588235294	0.4999999999999999	0.9	0.3391812865497076	0.19285714285714287	0.9508196721311475	0.421	0.0	0.462	0.0	0.5444672308412473	0.4116094986807388	0.5752380952380953	0.9176470588235294	0.4114441416893733	0.2653061224489796	0.9556962025316456	0.567	0.0	0.566	0.0	0.6446982462709854	0.5918367346938775	0.6666666666666666	0.90625	0.5194805194805194	0.4393939393939394	0.9302325581395349	0.248	0.0	0.371	0.0	0.47314734924743557	0.2185792349726776	0.49824561403508777	0.9523809523809523	0.3333333333333333	0.12345679012345678	0.9861111111111112	0.515
multi-qa-distilbert-cos-v1_mask	9	0.695	0.0	0.696	0.0	0.7818042378407033	0.6101522842639594	0.8651685393258427	0.4796488427773344	0.9550387596899225	0.8382147838214784	0.7907573812580231	0.6	0.0	0.624	0.0	0.8235653388221177	0.5562913907284768	0.9027576197387519	0.4375	0.9598765432098766	0.7636363636363637	0.852054794520548	0.698	0.0	0.708	0.0	0.8009051602214409	0.6060606060606061	0.8849557522123893	0.45454545454545453	0.9803921568627451	0.9090909090909091	0.8064516129032258	0.453	0.0	0.494	0.0	0.851572904707233	0.4615384615384615	0.9199999999999999	0.4	0.9415204678362573	0.5454545454545454	0.8994413407821229	0.586	0.0	0.628	0.0	0.8632833909599189	0.620253164556962	0.9195710455764076	0.5764705882352941	0.9346049046321526	0.6712328767123288	0.9050131926121372	0.754	0.0	0.728	0.0	0.8217172430016467	0.6666666666666667	0.8861538461538462	0.578125	0.935064935064935	0.7872340425531915	0.8421052631578947	0.314	0.0	0.471	0.0	0.9063539516362077	0.5106382978723405	0.9453681710213777	0.5714285714285714	0.9342723004694836	0.46153846153846156	0.9567307692307693	0.515
all-MiniLM-L6-v2	9	0.567	0.0	0.557	0.0	0.694958638225414	0.644589000591366	0.7194211017740428	0.8699122106943336	0.5972868217054264	0.5119774542038515	0.9043427230046949	0.438	0.0	0.46	0.0	0.6432803500240419	0.5030674846625767	0.6848249027237353	0.8541666666666666	0.5432098765432098	0.3565217391304348	0.9263157894736842	0.502	0.0	0.503	0.0	0.6695263915751842	0.6073298429319371	0.6963562753036437	0.8787878787878788	0.5620915032679739	0.464	0.9148936170212766	0.329	0.0	0.398	0.0	0.6266048036968714	0.3555555555555555	0.6741573033707865	0.8	0.5263157894736842	0.22857142857142856	0.9375	0.396	0.0	0.439	0.0	0.5922373222522589	0.4281690140845071	0.6302367941712205	0.8941176470588236	0.4713896457765668	0.2814814814814815	0.9505494505494505	0.572	0.0	0.578	0.0	0.7104326334134818	0.6292134831460674	0.744186046511628	0.875	0.6233766233766234	0.49122807017543857	0.9230769230769231	0.235	0.0	0.341	0.0	0.5019974880188055	0.22598870056497172	0.5292096219931272	0.9523809523809523	0.3615023474178404	0.1282051282051282	0.9871794871794872	0.502
all-MiniLM-L6-v2_mask	9	0.698	0.0	0.701	0.0	0.7827321437451087	0.6081569437274136	0.8675161459242451	0.47007182761372707	0.9631782945736435	0.8611111111111112	0.7891394093362972	0.599	0.0	0.62	0.0	0.7941349386356006	0.460431654676259	0.8930099857346647	0.3333333333333333	0.9660493827160493	0.7441860465116279	0.830238726790451	0.714	0.0	0.705	0.0	0.7616258111031001	0.5208333333333334	0.8654970760233918	0.3787878787878788	0.9673202614379085	0.8333333333333334	0.783068783068783	0.397	0.0	0.448	0.0	0.830617270581729	0.32558139534883723	0.9192200557103065	0.23333333333333334	0.9649122807017544	0.5384615384615384	0.8776595744680851	0.556	0.0	0.614	0.0	0.8584477018242556	0.5890410958904109	0.920844327176781	0.5058823529411764	0.9509536784741145	0.7049180327868853	0.8925831202046036	0.736	0.0	0.712	0.0	0.7953743069540788	0.6111111111111112	0.8719512195121952	0.515625	0.9285714285714286	0.75	0.8218390804597702	0.253	0.0	0.443	0.0	0.9193861218341023	0.5263157894736842	0.958139534883721	0.47619047619047616	0.9671361502347418	0.5882352941176471	0.9493087557603687	0.502
multi-qa-MiniLM-L6-cos-v1	9	0.562	0.0	0.55	0.0	0.6895787631094997	0.644334401398194	0.7115520907158044	0.88268156424581	0.5837209302325581	0.5073394495412844	0.911070780399274	0.374	0.0	0.408	0.0	0.5832210961045318	0.4672364672364673	0.6175869120654397	0.8541666666666666	0.4660493827160494	0.3215686274509804	0.9151515151515152	0.451	0.0	0.473	0.0	0.6664822049119977	0.5869565217391305	0.7007874015748032	0.8181818181818182	0.5816993464052288	0.4576271186440678	0.8811881188118812	0.309	0.0	0.38	0.0	0.4989535695202164	0.33532934131736525	0.5276595744680851	0.9333333333333333	0.36257309941520466	0.20437956204379562	0.96875	0.369	0.0	0.427	0.0	0.5550357840307031	0.4232804232804233	0.585551330798479	0.9411764705882353	0.4196185286103542	0.27303754266211605	0.9685534591194969	0.544	0.0	0.551	0.0	0.6624633339574361	0.6122448979591837	0.6833333333333332	0.9375	0.5324675324675324	0.45454545454545453	0.9534883720930233	0.168	0.01	0.288	0.0	0.47803478572709346	0.21978021978021978	0.5034965034965035	0.9523809523809523	0.3380281690140845	0.12422360248447205	0.9863013698630136	0.497
multi-qa-MiniLM-L6-cos-v1_mask	9	0.692	0.0	0.694	0.0	0.7733384390607715	0.5913312693498453	0.861731843575419	0.4573024740622506	0.9565891472868217	0.8364963503649635	0.783989834815756	0.577	0.0	0.607	0.0	0.8091637655986484	0.4963503649635037	0.9018492176386913	0.3541666666666667	0.9783950617283951	0.8292682926829268	0.8364116094986808	0.685	0.0	0.695	0.0	0.7735813047961216	0.5376344086021505	0.8753623188405797	0.3787878787878788	0.9869281045751634	0.9259259259259259	0.7864583333333334	0.408	0.0	0.453	0.0	0.8500185714394003	0.4090909090909091	0.9273743016759776	0.3	0.9707602339181286	0.6428571428571429	0.8877005347593583	0.558	0.0	0.612	0.0	0.8612403870141596	0.5986394557823129	0.9220607661822986	0.5176470588235295	0.9509536784741145	0.7096774193548387	0.8948717948717949	0.749	0.0	0.718	0.0	0.7968951631472034	0.6181818181818182	0.8711656441717791	0.53125	0.922077922077922	0.7391304347826086	0.8255813953488372	0.267	0.0	0.431	0.0	0.9228630736751386	0.5405405405405405	0.9605568445475637	0.47619047619047616	0.971830985915493	0.625	0.9495412844036697	0.497
paraphrase-multilingual-mpnet-base-v2	9	0.601	0.0	0.58	0.0	0.6924342318782873	0.6494636126413453	0.7133032961821201	0.8938547486033519	0.5829457364341085	0.5100182149362478	0.9187538179596824	0.46	0.0	0.478	0.0	0.6101378151260505	0.4823529411764706	0.648	0.8541666666666666	0.5	0.3360655737704918	0.9204545454545454	0.541	0.0	0.54	0.0	0.643088502901199	0.5759162303664922	0.6720647773279352	0.8333333333333334	0.5424836601307189	0.44	0.8829787234042553	0.365	0.0	0.419	0.0	0.5853880450520825	0.3624161073825503	0.6245059288537549	0.9	0.4619883040935672	0.226890756302521	0.9634146341463414	0.397	0.0	0.428	0.0	0.5445073753497262	0.38692098092643046	0.5810055865921788	0.8352941176470589	0.4250681198910082	0.25177304964539005	0.9176470588235294	0.571	0.0	0.565	0.0	0.6751067150866463	0.588888888888889	0.7109375	0.828125	0.5909090909090909	0.45689655172413796	0.8921568627450981	0.249	0.0	0.364	0.0	0.43839190604943173	0.19251336898395724	0.46263345195729544	0.8571428571428571	0.3051643192488263	0.10843373493975904	0.9558823529411765	0.415
paraphrase-multilingual-mpnet-base-v2_mask	9	0.714	0.0	0.71	0.0	0.8030803698375824	0.6632124352331605	0.8710084791629081	0.5618515562649641	0.9356589147286821	0.8091954022988506	0.8147148160647992	0.605	0.0	0.635	0.0	0.8347856256076389	0.6012269938650306	0.9039881831610044	0.5104166666666666	0.9444444444444444	0.7313432835820896	0.8668555240793201	0.709	0.0	0.709	0.0	0.816314096022475	0.6607142857142857	0.8834355828220859	0.5606060606060606	0.9411764705882353	0.8043478260869565	0.8323699421965318	0.432	0.0	0.486	0.0	0.8555412980347135	0.47058823529411764	0.9230769230769231	0.4	0.9473684210526315	0.5714285714285714	0.9	0.601	0.0	0.642	0.0	0.8685338162527358	0.6375000000000001	0.9220430107526882	0.6	0.9346049046321526	0.68	0.9098143236074271	0.767	0.0	0.745	0.0	0.8367474070837987	0.6964285714285714	0.8950617283950618	0.609375	0.9415584415584416	0.8125	0.8529411764705882	0.365	0.0	0.524	0.0	0.9031135531135531	0.5	0.9428571428571428	0.5714285714285714	0.9295774647887324	0.4444444444444444	0.9565217391304348	0.415
paraphrase-albert-small-v2	9	0.552	0.0	0.537	0.0	0.6799912940693625	0.6326232856726	0.7029959896201935	0.86512370311253	0.5775193798449613	0.49862005519779207	0.8981314044605184	0.434	0.0	0.461	0.0	0.6414364503818426	0.4953560371517028	0.6847195357833655	0.8333333333333334	0.5462962962962963	0.3524229074889868	0.917098445595855	0.486	0.0	0.496	0.0	0.6703757090895083	0.5989304812834225	0.701195219123506	0.8484848484848485	0.5751633986928104	0.4628099173553719	0.8979591836734694	0.362	0.0	0.428	0.0	0.6219741627994482	0.35294117647058826	0.6691729323308271	0.8	0.52046783625731	0.22641509433962265	0.9368421052631579	0.382	0.0	0.396	0.0	0.5549397220857465	0.39890710382513656	0.5910780669144982	0.8588235294117647	0.4332425068119891	0.2597864768683274	0.9298245614035088	0.501	0.0	0.495	0.0	0.6660366289781879	0.5824175824175823	0.7007874015748031	0.828125	0.577922077922078	0.4491525423728814	0.89	0.289	0.0	0.368	0.0	0.46822742474916385	0.2173913043478261	0.49295774647887325	0.9523809523809523	0.3286384976525822	0.12269938650306748	0.9859154929577465	0.484
paraphrase-albert-small-v2_mask	9	0.678	0.0	0.675	0.0	0.767575431076766	0.5771248688352572	0.8600694444444444	0.4389465283320032	0.960077519379845	0.8422664624808576	0.7789308176100629	0.615	0.0	0.631	0.0	0.8071348940914158	0.4927536231884058	0.9002849002849002	0.3541666666666667	0.9753086419753086	0.8095238095238095	0.8359788359788359	0.704	0.0	0.704	0.0	0.7906951684379251	0.5858585858585859	0.8790560471976401	0.4393939393939394	0.9738562091503268	0.8787878787878788	0.8010752688172043	0.472	0.0	0.48	0.0	0.8210505008334043	0.2564102564102564	0.9201101928374654	0.16666666666666666	0.9766081871345029	0.5555555555555556	0.8697916666666666	0.53	0.0	0.565	0.0	0.8433856450650509	0.5503355704697986	0.9112582781456953	0.4823529411764706	0.9373297002724795	0.640625	0.8865979381443299	0.71	0.0	0.685	0.0	0.7953743069540788	0.6111111111111112	0.8719512195121952	0.515625	0.9285714285714286	0.75	0.8218390804597702	0.275	0.0	0.408	0.0	0.8919845981021511	0.3902439024390244	0.9414519906323185	0.38095238095238093	0.9436619718309859	0.4	0.9392523364485982	0.484
paraphrase-multilingual-MiniLM-L12-v2	9	0.614	0.0	0.591	0.0	0.7411060962714041	0.6740929344366646	0.7736516357206011	0.8451715881883479	0.6782945736434108	0.5606140815246162	0.9002057613168725	0.45	0.0	0.465	0.0	0.6370368976257917	0.48916408668730654	0.6808510638297873	0.8229166666666666	0.5432098765432098	0.34801762114537443	0.9119170984455959	0.542	0.0	0.545	0.0	0.7194256477966662	0.6144578313253012	0.7647058823529412	0.7727272727272727	0.6797385620915033	0.51	0.8739495798319328	0.376	0.0	0.449	0.0	0.5532674596599738	0.35668789808917195	0.5877551020408163	0.9333333333333333	0.42105263157894735	0.2204724409448819	0.972972972972973	0.459	0.0	0.48	0.0	0.6984807163582708	0.4813559322033899	0.7487684729064039	0.8352941176470589	0.6212534059945504	0.3380952380952381	0.9421487603305785	0.579	0.0	0.57	0.0	0.7455395337817383	0.6463414634146342	0.7867647058823529	0.828125	0.6948051948051948	0.53	0.9067796610169492	0.323	0.0	0.388	0.0	0.6783182990626304	0.27480916030534347	0.7181008902077151	0.8571428571428571	0.568075117370892	0.16363636363636364	0.9758064516129032	0.42
paraphrase-multilingual-MiniLM-L12-v2_mask	9	0.703	0.0	0.698	0.0	0.775442269612228	0.5940902021772939	0.8635175178664808	0.4573024740622506	0.960077519379845	0.8476331360946746	0.7846056382641748	0.602	0.0	0.631	0.0	0.8113026819923372	0.513888888888889	0.8994252873563219	0.3854166666666667	0.9660493827160493	0.7708333333333334	0.8413978494623656	0.708	0.0	0.714	0.0	0.7948001118255521	0.5918367346938775	0.8823529411764706	0.4393939393939394	0.9803921568627451	0.90625	0.8021390374331551	0.432	0.0	0.476	0.0	0.8309685087022144	0.3478260869565218	0.9157303370786517	0.26666666666666666	0.9532163742690059	0.5	0.8810810810810811	0.575	0.0	0.621	0.0	0.8717891243595715	0.625	0.9289473684210526	0.5294117647058824	0.9618528610354223	0.7627118644067796	0.8982188295165394	0.728	0.0	0.716	0.0	0.8077227354258314	0.6285714285714286	0.8821752265861027	0.515625	0.948051948051948	0.8048780487804879	0.8248587570621468	0.338	0.0	0.489	0.0	0.9336560875022414	0.6153846153846153	0.965034965034965	0.5714285714285714	0.971830985915493	0.6666666666666666	0.9583333333333334	0.42
paraphrase-MiniLM-L3-v2	9	0.534	0.0	0.52	0.0	0.6997087770702933	0.6339808818994758	0.7316301153063532	0.8204309656823623	0.6271317829457365	0.5165829145728643	0.877916440586001	0.417	0.0	0.468	0.0	0.6569414134631526	0.515527950310559	0.6988416988416989	0.8645833333333334	0.558641975308642	0.3672566371681416	0.9329896907216495	0.523	0.0	0.543	0.0	0.7197532155181429	0.6363636363636364	0.7557251908396947	0.8484848484848485	0.6470588235294118	0.509090909090909	0.908256880733945	0.301	0.0	0.4	0.0	0.6002127632386015	0.36986301369863017	0.640625	0.9	0.47953216374269003	0.23275862068965517	0.9647058823529412	0.301	0.0	0.34	0.0	0.5171571591478125	0.3567567567567568	0.5543071161048689	0.7764705882352941	0.4032697547683924	0.23157894736842105	0.8862275449101796	0.53	0.0	0.522	0.0	0.6800721149709424	0.5730994152046783	0.7245283018867924	0.765625	0.6233766233766234	0.45794392523364486	0.8648648648648649	0.111	0.089	0.219	0.001	0.3672537695627121	0.1708542713567839	0.38661710037174724	0.8095238095238095	0.24413145539906103	0.09550561797752809	0.9285714285714286	0.469
paraphrase-MiniLM-L3-v2_mask	9	0.669	0.0	0.674	0.0	0.7395280865480116	0.502309468822171	0.8547354229861813	0.34716679968076614	0.9829457364341085	0.9081419624217119	0.7561121049493142	0.575	0.0	0.62	0.0	0.7858076563958916	0.41269841269841273	0.896358543417367	0.2708333333333333	0.9876543209876543	0.8666666666666667	0.8205128205128205	0.676	0.0	0.683	0.0	0.7436422287626822	0.45977011494252873	0.866096866096866	0.30303030303030304	0.9934640522875817	0.9523809523809523	0.7676767676767676	0.409	0.0	0.48	0.0	0.8333918456035145	0.30769230769230765	0.9256198347107438	0.2	0.9824561403508771	0.6666666666666666	0.875	0.527	0.0	0.587	0.0	0.8661373827912744	0.5826771653543308	0.9317889317889317	0.43529411764705883	0.9863760217983651	0.8809523809523809	0.8829268292682927	0.69	0.0	0.682	0.0	0.7924507410108982	0.574468085106383	0.8830409356725147	0.421875	0.9805194805194806	0.9	0.8031914893617021	0.282	0.0	0.442	0.0	0.937443399512365	0.6060606060606061	0.9701149425287356	0.47619047619047616	0.9906103286384976	0.8333333333333334	0.9504504504504504	0.469
distiluse-base-multilingual-cased-v1	9	0.578	0.0	0.572	0.0	0.6244955922771862	0.6195995785036881	0.62687338501292	0.9385474860335196	0.47015503875968995	0.46244593000393236	0.9403100775193799	0.461	0.0	0.487	0.0	0.5557503844300107	0.4759358288770054	0.5793991416309012	0.9270833333333334	0.4166666666666667	0.32014388489208634	0.9507042253521126	0.525	0.0	0.524	0.0	0.6380507306748652	0.6048780487804879	0.6523605150214592	0.9393939393939394	0.49673202614379086	0.4460431654676259	0.95	0.349	0.0	0.426	0.0	0.4785405830132674	0.31952662721893493	0.5064377682403433	0.9	0.34502923976608185	0.19424460431654678	0.9516129032258065	0.41	0.0	0.459	0.0	0.4363395391551177	0.37735849056603776	0.45	0.9411764705882353	0.29427792915531337	0.2359882005899705	0.9557522123893806	0.588	0.0	0.599	0.0	0.5889829746444163	0.5645933014354066	0.5991189427312775	0.921875	0.44155844155844154	0.4068965517241379	0.9315068493150684	0.228	0.0	0.287	0.0	0.3053594198184693	0.19534883720930232	0.3162055335968379	1.0	0.18779342723004694	0.10824742268041238	1.0	0.579
distiluse-base-multilingual-cased-v1_mask	9	0.657	0.0	0.672	0.0	0.7819016102452085	0.6105476673427992	0.8651211801896733	0.48044692737430167	0.9546511627906977	0.8372739916550765	0.7909441233140655	0.586	0.0	0.603	0.0	0.8045303338656581	0.49295774647887325	0.8968481375358166	0.3645833333333333	0.9660493827160493	0.7608695652173914	0.8368983957219251	0.667	0.0	0.677	0.0	0.78255130094124	0.5742574257425743	0.8724035608308606	0.4393939393939394	0.9607843137254902	0.8285714285714286	0.7989130434782609	0.437	0.0	0.442	0.0	0.8260877895503227	0.29268292682926833	0.9196675900277007	0.2	0.9707602339181286	0.5454545454545454	0.8736842105263158	0.569	0.0	0.639	0.0	0.8745661360791849	0.6344827586206897	0.9301712779973649	0.5411764705882353	0.9618528610354223	0.7666666666666667	0.9005102040816326	0.713	0.0	0.71	0.0	0.8271443133828454	0.6785714285714286	0.888888888888889	0.59375	0.935064935064935	0.7916666666666666	0.8470588235294118	0.36	0.0	0.469	0.0	0.9181952147469389	0.4848484848484849	0.960919540229885	0.38095238095238093	0.9812206572769953	0.6666666666666666	0.9414414414414415	0.579
distiluse-base-multilingual-cased-v2	9	0.578	0.0	0.571	0.0	0.5868271198553957	0.6033434650455927	0.5788058095750404	0.9505187549880287	0.4170542635658915	0.44192949907235624	0.945518453427065	0.462	0.0	0.499	0.0	0.5488525661981041	0.4789473684210527	0.5695652173913044	0.9479166666666666	0.404320987654321	0.3204225352112676	0.9632352941176471	0.513	0.0	0.522	0.0	0.6130634806193567	0.5904761904761905	0.6228070175438597	0.9393939393939394	0.46405228758169936	0.4305555555555556	0.9466666666666667	0.377	0.0	0.458	0.0	0.4909630347249553	0.3411764705882353	0.5172413793103448	0.9666666666666667	0.3508771929824561	0.20714285714285716	0.9836065573770492	0.414	0.0	0.459	0.0	0.39471644658362703	0.3681818181818182	0.4008620689655173	0.9529411764705882	0.25340599455040874	0.22816901408450704	0.9587628865979382	0.604	0.0	0.608	0.0	0.5772115723923497	0.5633802816901409	0.5829596412556054	0.9375	0.42207792207792205	0.40268456375838924	0.9420289855072463	0.218	0.001	0.282	0.0	0.22811640379776082	0.18502202643171806	0.23236514522821575	1.0	0.13145539906103287	0.10194174757281553	1.0	0.582
distiluse-base-multilingual-cased-v2_mask	9	0.661	0.0	0.677	0.0	0.7903639235860852	0.6314750863344843	0.8675297038481999	0.5107741420590582	0.9480620155038759	0.8268733850129198	0.7996077149395228	0.6	0.0	0.616	0.0	0.7976326530612246	0.4714285714285714	0.8942857142857142	0.34375	0.9660493827160493	0.75	0.8324468085106383	0.659	0.0	0.668	0.0	0.7662900218853855	0.54	0.863905325443787	0.4090909090909091	0.954248366013072	0.7941176470588235	0.7891891891891892	0.498	0.0	0.502	0.0	0.8297188092685741	0.3	0.9226519337016573	0.2	0.9766081871345029	0.6	0.8743455497382199	0.575	0.0	0.637	0.0	0.8667609219210137	0.6174496644295302	0.9245033112582782	0.5411764705882353	0.9509536784741145	0.71875	0.8994845360824743	0.72	0.0	0.714	0.0	0.8038108873662745	0.6371681415929205	0.8730650154798761	0.5625	0.9155844155844156	0.7346938775510204	0.834319526627219	0.353	0.0	0.461	0.0	0.9264007597340931	0.5555555555555556	0.962962962962963	0.47619047619047616	0.9765258215962441	0.6666666666666666	0.9497716894977168	0.582
